% Version 1.00
%
%freq[Hz];re:Trc1_S21;im:Trc1_S21;re:Trc2_S12;im:Trc2_S12;
2.480000000000000E+009,3.575173032004386E-004,2.688606036826968E-004,4.052409494761378E-004,4.560712550301105E-004,
2.480033333333334E+009,4.194545326754451E-004,4.609755997080356E-004,3.658494388218969E-004,3.972868726123124E-004,
2.480066666666667E+009,4.514201136771590E-004,4.585080605465919E-004,4.535288317129016E-004,3.832146176137030E-004,
2.480100000000000E+009,4.361645260360092E-004,3.034122928511351E-004,3.670245932880789E-004,5.003368714824319E-004,
2.480133333333334E+009,4.390644025988877E-004,2.833191829267889E-004,2.416945208096877E-004,4.289817006792873E-004,
2.480166666666667E+009,3.287621366325766E-004,2.670707472134382E-004,4.189347673673183E-004,3.328860329929739E-004,
2.480200000000000E+009,3.045532503165305E-004,4.543569230008870E-004,2.572168305050582E-004,3.470527590252459E-004,
2.480233333333334E+009,3.560253826435655E-004,2.907929301727563E-004,4.542278184089810E-004,4.867514071520418E-004,
2.480266666666667E+009,3.850919310934842E-004,3.824976156465709E-004,4.551689489744604E-004,2.930827322416008E-004,
2.480300000000000E+009,5.144557799212635E-004,2.996232942678034E-004,3.736409707926214E-004,2.844028640538454E-004,
2.480333333333334E+009,2.755832392722368E-004,3.668278804980218E-004,3.197646583430469E-004,3.317947557661682E-004,
2.480366666666667E+009,5.595867987722158E-004,2.256693696836010E-004,3.698154760058969E-004,3.476967685855925E-004,
2.480400000000000E+009,3.629798011388630E-004,3.402700531296432E-004,3.565707884263247E-004,4.388713568914682E-004,
2.480433333333334E+009,4.233310464769602E-004,3.365442971698940E-004,3.924647462554276E-004,3.777191159315407E-004,
2.480466666666667E+009,3.909285296685994E-004,2.320854691788554E-004,4.531118320301175E-004,2.532080106902868E-004,
2.480500000000000E+009,3.178736078552902E-004,3.071604005526751E-004,2.611611853353679E-004,2.473367785569280E-004,
2.480533333333334E+009,5.101791466586292E-004,2.764316450338811E-004,4.586908326018602E-004,2.862557303160429E-004,
2.480566666666667E+009,4.169305320829153E-004,4.302292363718152E-004,3.657362540252507E-004,2.903386193793267E-004,
2.480600000000000E+009,4.609809257090092E-004,3.910189261659980E-004,4.434617876540870E-004,2.834641782101244E-004,
2.480633333333334E+009,4.419452743604779E-004,3.196354664396495E-004,3.985297225881368E-004,2.256946027046070E-004,
2.480666666666667E+009,4.319702857173979E-004,2.057567471638322E-004,5.165763432160020E-004,2.996175026055425E-004,
2.480700000000000E+009,5.246379296295345E-004,2.265507209813222E-004,3.929409431293607E-004,1.923436066135764E-004,
2.480733333333334E+009,4.210240440443158E-004,3.028957871720195E-004,3.880143922287971E-004,2.438028750475496E-004,
2.480766666666667E+009,4.168015439063311E-004,4.014021542388946E-004,3.377227694727480E-004,3.237748460378498E-004,
2.480800000000000E+009,4.146215796936303E-004,3.765873843804002E-004,3.484246553853154E-004,3.244351246394217E-004,
2.480833333333334E+009,4.554154584184289E-004,2.598370774649084E-004,3.387223987374455E-004,3.188103728462011E-004,
2.480866666666667E+009,4.666126915253699E-004,2.915810910053551E-004,3.287637955509126E-004,3.695846244227141E-004,
2.480900000000000E+009,4.329572257120162E-004,2.835337654687464E-004,3.417534171603620E-004,2.425954298814759E-004,
2.480933333333334E+009,3.793211071752012E-004,2.924876462202519E-004,4.224775184411556E-004,2.379940560786054E-004,
2.480966666666667E+009,4.156727809458971E-004,7.971902232384309E-005,4.578507796395570E-004,2.383186365477741E-004,
2.481000000000000E+009,4.540806403383613E-004,3.268019936513156E-004,5.249810637906194E-004,1.992459874600172E-004,
2.481033333333334E+009,3.667689452413470E-004,2.979691198561341E-004,4.715404065791518E-004,2.722928184084594E-004,
2.481066666666667E+009,4.143773112446070E-004,2.217194414697588E-004,4.439392068888992E-004,3.015339316334575E-004,
2.481100000000000E+009,4.175351932644844E-004,1.008454200928100E-004,4.398342571221292E-004,2.832504396792501E-004,
2.481133333333334E+009,5.254295538179576E-004,1.239379344042391E-004,4.244655428919941E-004,2.543510927353054E-004,
2.481166666666667E+009,4.446720704436302E-004,4.362756444606930E-004,4.655207158066332E-004,2.764109231065959E-004,
2.481200000000000E+009,5.755602614954114E-004,4.405955842230469E-004,5.383138195611537E-004,1.112266036216170E-004,
2.481233333333334E+009,5.142989684827626E-004,2.967234177049249E-004,4.398827149998397E-004,2.489397884346545E-004,
2.481266666666667E+009,4.608941380865872E-004,2.452572516631335E-004,4.400769539643079E-004,1.859852491179481E-004,
2.481300000000000E+009,5.491076153703034E-004,1.426389062544331E-004,4.752690729219466E-004,2.168958162656054E-004,
2.481333333333334E+009,5.099676782265306E-004,6.664614193141460E-005,5.732354475185275E-004,1.067127814167179E-004,
2.481366666666667E+009,4.661621642298996E-004,2.716891176532954E-004,4.447366809472442E-004,2.579043211881071E-004,
2.481400000000000E+009,3.290573367848992E-004,1.672031357884407E-004,4.716736148111522E-004,2.805712283588946E-004,
2.481433333333334E+009,3.887831990141422E-004,1.368287485092878E-004,5.147534538991749E-004,1.967872667592019E-004,
2.481466666666667E+009,3.547993546817452E-004,2.949356858152896E-004,4.941153456456959E-004,1.652648352319375E-004,
2.481500000000000E+009,4.672631330322474E-004,1.836398878367618E-004,4.967376589775085E-004,2.210060338256881E-004,
2.481533333333334E+009,4.875546437688172E-004,2.274405414937064E-004,6.193333538249135E-004,2.598434512037784E-004,
2.481566666666667E+009,4.732283414341509E-004,1.551259192638099E-004,4.695552925113589E-004,1.783515035640448E-004,
2.481600000000000E+009,5.099258851259947E-004,1.275747781619430E-004,5.431147292256355E-004,1.637194654904306E-004,
2.481633333333334E+009,5.335356690920889E-004,1.590648316778243E-004,4.676824610214680E-004,1.561697572469711E-004,
2.481666666666667E+009,4.925085231661797E-004,1.648830366320908E-004,5.526026943698525E-004,1.878030161606148E-004,
2.481700000000000E+009,3.768627648241818E-004,1.570903623360209E-005,4.043894587084651E-004,2.639278245624155E-004,
2.481733333333334E+009,4.428258980624378E-004,1.685768802417442E-004,4.188438178971410E-004,1.642474962864071E-004,
2.481766666666667E+009,4.394052666611970E-004,1.619949398445897E-005,4.568171862047166E-004,1.495057513238862E-004,
2.481800000000000E+009,5.580128636211157E-004,1.451067510060966E-004,5.700523615814745E-004,8.243854972533882E-005,
2.481833333333334E+009,5.964015726931393E-004,6.850776117062196E-005,6.188253755681217E-004,1.441964268451557E-004,
2.481866666666667E+009,5.434918566606939E-004,8.820426592137665E-005,4.605856956914067E-004,1.615926303202286E-004,
2.481900000000000E+009,5.239896127022803E-004,1.628251920919865E-004,5.632039974443615E-004,1.083508104784414E-004,
2.481933333333334E+009,4.192749911453575E-004,1.485235843574628E-004,4.973384202457964E-004,8.944454748416320E-005,
2.481966666666667E+009,4.956860793754458E-004,3.214890602976084E-004,4.842079652007669E-004,6.517867586808279E-005,
2.482000000000000E+009,3.675142652355135E-004,1.538729411549866E-004,3.925853525288403E-004,-7.844689389457926E-005,
2.482033333333334E+009,4.111611633561552E-004,8.915226499084383E-005,4.345594788901508E-004,1.068712299456820E-004,
2.482066666666667E+009,4.294742830097675E-004,3.894907422363758E-005,3.210903087165207E-004,-1.125873768614838E-005,
2.482100000000000E+009,2.934252552222461E-004,-1.303622047998942E-005,4.370120586827397E-004,2.735769085120410E-004,
2.482133333333334E+009,4.436320159584284E-004,2.005168607865926E-005,3.579705080483109E-004,1.208229441544972E-004,
2.482166666666667E+009,4.378053126856685E-004,3.948002813558560E-008,4.095011390745640E-004,8.893223275663331E-005,
2.482200000000000E+009,3.286899009253830E-004,5.633777982438915E-005,5.049221217632294E-004,2.394239127170295E-004,
2.482233333333334E+009,4.364579799585044E-004,3.379618647159077E-005,4.058258491568267E-004,5.717129170079716E-005,
2.482266666666667E+009,3.537680022418499E-004,6.637723708990961E-005,4.085414111614227E-004,9.937291906680912E-005,
