% Version 1.00
%
%freq[Hz];re:Trc1_S21;im:Trc1_S21;re:Trc2_S12;im:Trc2_S12;
2.480000000000000E+009,-2.295624581165612E-004,6.497271533589810E-005,-2.694547874853015E-004,9.127835073741153E-005,
2.480033333333334E+009,-2.400517696514726E-004,9.230097202816978E-005,-2.720927295740694E-004,3.312693661428057E-005,
2.480066666666667E+009,-2.550760109443218E-004,9.997305460274220E-005,-2.325506939087063E-004,1.305246114498004E-004,
2.480100000000000E+009,-2.552836376708001E-004,7.878364704083651E-005,-2.686197112780064E-004,9.697702625999227E-005,
2.480133333333334E+009,-1.941504306159914E-004,1.405516668455675E-004,-2.174291148548946E-004,3.660164657048881E-005,
2.480166666666667E+009,-2.270399272674695E-004,9.427377517567948E-005,-2.149236388504505E-004,1.222467253683135E-004,
2.480200000000000E+009,-1.784390769898891E-004,7.327987259486690E-005,-2.545453899074346E-004,1.605264842510223E-004,
2.480233333333334E+009,-2.324730157852173E-004,1.408610696671531E-004,-1.854823640314862E-004,1.196850353153423E-004,
2.480266666666667E+009,-1.978894288185984E-004,1.190574184875004E-004,-2.236801519757137E-004,1.371763064526022E-004,
2.480300000000000E+009,-1.977561478270218E-004,1.141675893450156E-004,-1.784502528607845E-004,1.078101267921738E-004,
2.480333333333334E+009,-2.279754262417555E-004,1.186141089419834E-004,-2.132842346327379E-004,1.896858884720132E-004,
2.480366666666667E+009,-2.456605725456029E-004,1.991177123272792E-004,-1.665768795646727E-004,9.832780779106543E-005,
2.480400000000000E+009,-1.983943657251075E-004,1.849981490522623E-004,-2.155077527277172E-004,1.502285740571097E-004,
2.480433333333334E+009,-2.172812382923439E-004,2.312218857696280E-004,-2.256182779092342E-004,1.090458899852820E-004,
2.480466666666667E+009,-1.926637924043462E-004,2.262503985548392E-004,-2.066586748696864E-004,2.060273109236732E-004,
2.480500000000000E+009,-1.790562091628090E-004,1.881104253698140E-004,-1.908920094138011E-004,2.303896180819720E-004,
2.480533333333334E+009,-1.526269625173882E-004,2.043359854724258E-004,-1.750209921738133E-004,1.815253635868430E-004,
2.480566666666667E+009,-1.410079566994682E-004,2.144980535376817E-004,-1.246959145646542E-004,2.774972817860544E-004,
2.480600000000000E+009,-1.663110451772809E-004,2.335796452825889E-004,-9.702684474177659E-005,2.767734695225954E-004,
2.480633333333334E+009,-1.203017964144237E-004,2.481524425093085E-004,-9.777798550203443E-005,2.255587314721197E-004,
2.480666666666667E+009,-9.515549754723907E-005,2.086856402456760E-004,-8.440890815109015E-005,2.522527647670358E-004,
2.480700000000000E+009,-1.040533752529882E-004,1.515637122793123E-004,-1.389890821883455E-004,2.078416000586003E-004,
2.480733333333334E+009,-1.004087971523404E-004,3.025396435987204E-004,-1.039452545228414E-004,2.518170222174376E-004,
2.480766666666667E+009,-1.775804557837546E-004,2.347635163459927E-004,-7.765978807583451E-005,2.388982684351504E-004,
2.480800000000000E+009,-1.036523826769553E-004,2.289272233610973E-004,-1.319179718848318E-004,2.776470792014152E-004,
2.480833333333334E+009,-8.271772821899504E-005,2.290109841851518E-004,-8.885981515049934E-005,2.635980781633407E-004,
2.480866666666667E+009,-7.767334318486974E-005,2.674883289728314E-004,-9.590705303708091E-005,2.316281897947192E-004,
2.480900000000000E+009,-1.432293502148241E-004,2.482849813532084E-004,-6.292098987614736E-005,2.093081857310608E-004,
2.480933333333334E+009,-7.475614256691188E-005,2.958245459012687E-004,-7.288303459063172E-005,2.655294374562800E-004,
2.480966666666667E+009,-9.407068137079477E-005,2.662432088982314E-004,-1.082531161955558E-004,2.403943071840331E-004,
2.481000000000000E+009,-1.266707404283807E-004,2.823890827130526E-004,-9.301571117248386E-005,3.348586033098400E-004,
2.481033333333334E+009,-5.745196540374309E-005,3.478397557046264E-004,-8.488447929266840E-005,2.604550682008266E-004,
2.481066666666667E+009,-8.665057248435915E-005,2.973320661112666E-004,-3.439674765104428E-005,2.633786061778665E-004,
2.481100000000000E+009,-4.262661241227761E-005,2.701902994886041E-004,-5.975217209197581E-005,2.206311910413206E-004,
2.481133333333334E+009,-4.300885848351754E-005,2.430925960652530E-004,-3.086043579969555E-005,3.434856480453163E-004,
2.481166666666667E+009,-5.206010609981604E-005,2.887953014578670E-004,-2.283310823258944E-005,2.388966531725600E-004,
2.481200000000000E+009,-1.090860860131215E-005,2.619349979795516E-004,-4.803849151358008E-005,2.937253739219159E-004,
2.481233333333334E+009,-4.212587373331189E-005,2.943421714007855E-004,-1.412008532497566E-005,2.772143343463540E-004,
2.481266666666667E+009,-3.861319419229403E-005,2.849888114724308E-004,1.231661553902086E-005,2.239048917545006E-004,
2.481300000000000E+009,-1.019692990666954E-005,2.700864279177040E-004,-5.036857328377664E-005,2.814631734509021E-004,
2.481333333333334E+009,2.133507587132044E-005,2.368309360463172E-004,1.294748017244274E-005,2.357176272198558E-004,
2.481366666666667E+009,2.407710962870624E-005,3.040059236809611E-004,1.602383417775855E-005,2.559111744631082E-004,
2.481400000000000E+009,-2.177551687054802E-005,2.561096625868231E-004,-1.713129313429818E-005,2.017333317780867E-004,
2.481433333333334E+009,-5.935475201113150E-006,2.460236719343811E-004,4.585604256135412E-005,3.176135651301593E-004,
2.481466666666667E+009,4.282800000510179E-005,2.614307159092277E-004,9.602562931831926E-005,2.897042722906917E-004,
2.481500000000000E+009,4.696925680036657E-005,2.596525882836431E-004,5.878733281861059E-005,2.605907793622464E-004,
2.481533333333334E+009,5.735199010814540E-005,2.758531481958926E-004,3.204477980034426E-005,3.128676617052406E-004,
2.481566666666667E+009,6.357253005262464E-005,3.033959073945880E-004,2.174225664930418E-005,2.565809118095785E-004,
2.481600000000000E+009,6.004996976116672E-005,3.083228366449475E-004,9.323615086032078E-005,2.447152219247073E-004,
2.481633333333334E+009,8.320071356138215E-005,2.667652734089643E-004,4.997933865524828E-005,2.936784003395587E-004,
2.481666666666667E+009,8.018036169232801E-005,2.481208648532629E-004,8.709660323802382E-005,3.019858850166202E-004,
2.481700000000000E+009,9.929590305546299E-005,2.883599372580648E-004,1.037307883962058E-004,2.624338085297495E-004,
